komentar,value,clean_text,sentiment,sentiment_label
"Lama-lama aplikasi lazada bikin males... Fitur COD q dinonaktifin...padahal udah biasa langganan belanja dilazada,,, Ya udah pindah toko lain..sekalian diuninstal aja.. Oiya itu karena ekpedisi JNE yg suka membatalkan sepihak kiriman ya...pdhl aq bs dihubungi dan udh aq kasih tau klo aq dirumahnya nti sore... Ehh kurirnya g bales pesan malah pesanan q dibatalkan.. Tolong jangan pakai jasa JNE..GAK AMANAH....",2,lamalama aplikasi lazada bikin males fitur cod q dinonaktifinpadahal udah langganan belanja dilazada ya udah pindah toko lainsekalian diuninstal aja oiya ekpedisi jne suka membatalkan kiriman yapdhl aq bs dihubungi udh aq kasih tau klo aq dirumahnya nti sore ehh kurirnya g bales pesan pesanan q dibatalkan tolong pakai jasa jnegak amanah,-0.3612,negatif
"bagus banget suka lumayan puas, cuma choice nya kok jadi gak sesuai judul y, kata nya beli 3 keatas gratis ongkir tp nyata nya gak tuh cuma di awal awal aja, dah gitu harga nya udah di naikin terus di turunin, jadi agak kecewa karena gak sesuai iklan yang di janjikan pihak Lazada nya aja gitu. selebihnya si Mash aman, buatku selalu aku pakai ini. produk selalu amanah paling beda dikit tp gpp, terimakasih atas layanan nya Lazada Indonesia 🥰.",5,bagus banget suka lumayan puas choice nya gak sesuai judul y nya beli 3 keatas gratis ongkir tp nyata nya gak tuh aja dah gitu harga nya udah naikin turunin kecewa gak sesuai iklan janjikan lazada nya aja gitu selebihnya si mash aman buatku pakai produk amanah beda dikit tp gpp terimakasih layanan nya lazada indonesia,0.0516,positif
"Aplikasinya masih terlihat kaku dan loading pun lama padahal jaringan sudah 4G. Penjual pun masih ada yang baru dalam dunia e-commerce, ada baiknya ada sosialisasi dan pelatihan untuk penjuala baru. Kurir dari Lazada sudah oke dan tepat waktu.",4,aplikasinya kaku loading jaringan 4g penjual dunia ecommerce baiknya sosialisasi pelatihan penjuala kurir lazada oke,0.0,netral
"Belanja di Lazada lumayan bagus sih, hanya sj kekurangan nya; kt sbgai konsumen seolah-olah dipaksakan untuk memilih menggunakan expedisi/jasa pengiriman Tertentu (NINJA Express), pdhal banyak kok expedisi yg bisa menjangkau seluruh Indonesia trmasuk. Contoh ad Pos, JNE, Dan J&T. Baru kurir nya Ninja jelek ndk mau mengantar paket klo sedikit,aplg klo paket kecil, biasa Mrk kembalikan ke seller nya dgn alasan alamat pnrima salah/Tdk ditemukan.",1,belanja lazada lumayan bagus sih sj kekurangan nya kt sbgai konsumen seolaholah dipaksakan memilih expedisijasa pengiriman ninja express pdhal expedisi menjangkau indonesia trmasuk contoh ad pos jne jt kurir nya ninja jelek ndk mengantar paket klo sedikitaplg klo paket mrk kembalikan seller nya dgn alasan alamat pnrima salahtdk ditemukan,0.2263,positif
"Bukannya tambah murah tambah mahal,mana ada yang mau belanja kalau mahal,coba di adakan lagi murahnya pool sama gratis vocer gratis ongkir.mana tidak bisa di buka di hp ram kecil 512.coba dong setiap buat aplikasi maupun aplikasi gojek,smule,whatsap,tiktok,kalau bisa tanpa iklan,tanpa ngelag lelet lemot,dan bisa bayar di tempat melalui si pengirim,tanpa besar mb kalau bisa 3MB saja jangan ratusan MB,dan bisa di gunakan di ram 512,dan sesuai produk foto,barang yang original,estimasi 2 atau 3 hari",5,murah mahalmana belanja mahalcoba adakan murahnya pool gratis vocer gratis ongkirmana buka hp ram 512coba aplikasi aplikasi gojeksmulewhatsaptiktokkalau iklantanpa ngelag lelet lemotdan bayar si pengirimtanpa mb 3mb ratusan mbdan ram 512dan sesuai produk fotobarang originalestimasi 2 3,0.1027,positif
"Mudah banyak pilihan dari segala merk dari segala produk , ya walaupun satu dua ada juga toko yg tak amanah dan terkadang ada juga keterlambatan pengiriman itulah suka dukanya belanja melalui hp..😑",5,mudah pilihan merk produk ya toko amanah terkadang keterlambatan pengiriman suka dukanya belanja hp,0.0,netral
"belanja disini ke 2x nya. yang pertama beli barang tapi tiba2 di cancel gatau alasannya apa dan dana otomatis masuk ke akun Lazada kita ""tapi nominalnya ga sesuai"" dengan yang kita keluarin, alias ada potongan2. yang kedua beli paket data di lazada tiba2 di cancel juga dan ""uang yang masuk ke akun lzada nya TIDAK SESUAI JUGA"". Saya jeran kenapa bisa tiba2 di cancel, aneh bgt. Ga lagi2 deh belanja di LAZADA mending belanja di ecommerce lain yang udah pasti amanah. Shame on You Lazada!",1,belanja 2x nya beli barang tiba2 cancel gatau alasannya dana otomatis masuk akun lazada nominalnya ga sesuai keluarin alias potongan2 beli paket data lazada tiba2 cancel uang masuk akun lzada nya sesuai jeran tiba2 cancel aneh bgt ga lagi2 deh belanja lazada mending belanja ecommerce udah amanah shame on you lazada,-0.7964,negatif
"Aplikasi belanja online paling bagus menurut ku , UI nya tidak membingungkan untuk pemula , banyak promo Dan gratis ongkir, apalagi ditambah lazreward yang bikin produk jadi lebih murah, terimakasih lazada, semoga kedepannya lebih baik",5,aplikasi belanja online bagus ku ui nya membingungkan pemula promo gratis ongkir ditambah lazreward bikin produk murah terimakasih lazada semoga kedepannya,0.0516,positif
"Aplikasi belanja terbaik bagi pengalaman saya!! Tapi kekurangan di aplikasi belanja ini.. Kurang nya fitur yakni, fitur pengembalian barang dan dana nya.. Kurang nya cuman 1 yakni ngga bisa di lakukan 2x untuk fitur pengembalian barang dan dana nya..",2,aplikasi belanja terbaik pengalaman kekurangan aplikasi belanja nya fitur fitur pengembalian barang dana nya nya cuman 1 ngga lakukan 2x fitur pengembalian barang dana nya,0.0,netral
"produknya bagus _bagus ,berkualitas, dan lengkap _ Alhamdulillah banyak toko yang amanah ,..belanja jadi ga ragu harga bisa menyesuaikan karena banyak pilihan pilihan ,....tersedia juga promo gratis ongkir dan diskon tentunya aku setia lazada aja ,...ga pake yang lain :)",5,produknya bagus _bagus berkualitas lengkap _ alhamdulillah toko amanah belanja ga ragu harga menyesuaikan pilihan pilihan tersedia promo gratis ongkir diskon setia lazada aja ga pake,0.0516,positif
"aplikasinya agak berat ketimbang tokp*. produk yg muncul per halaman kebanyakan, sehingga tulisan info ttg produk terlalu kecil, kurang ramah buat yang matanya bermasalah. lainnya cukup oke.",4,aplikasinya berat ketimbang tokp produk muncul halaman kebanyakan tulisan info ttg produk ramah matanya bermasalah oke,0.0,netral
"E-commerce paling jelekk!! Paling paling paling jelekk!! Dari yg lainnya. Buat event dapet hadiah gratis aja berkali, setiap dapet hadiah bagus pasti lgsg eror! Klo gk niat kasih hadiah mending gkush ngadain event tersebut! Kalo ada bintang 1/2 gw kasih bintang 1/2 udh gtu sering gk bisa pake voc.",1,ecommerce jelekk jelekk event dapet hadiah gratis aja berkali dapet hadiah bagus lgsg eror klo niat kasih hadiah mending gkush ngadain event kalo bintang 12 gw kasih bintang 12 udh gtu pake voc,0.0516,positif
"Saran dari saya untuk lazada, opsi pengiriman tambahkan juga pilih kurir, Untuk kurir ekonomi dan standar kan banyak ada j&t, j&t cargo, sicepat, sicepat argo dan yang lainnya, jadi buyer bisa milih kurir. Untuk pengiriman prioritas sudah bagus... Terima gajih 🙏🙏🙏",5,saran lazada opsi pengiriman tambahkan pilih kurir kurir ekonomi standar jt jt cargo sicepat sicepat argo buyer milih kurir pengiriman prioritas bagus terima gajih,0.4215,positif
"Tolong ya kak,kenapa di lazada seller bisa mengirim paket atas nama saya,padahal saya ga cekout barang apa pun,ini bagaimana bisa terjadi,kalo di suruh bayar saya juga tidak mau,karena tidak pesan apapun,jika saya pesan pun,harusnya ada notifikasi dalam pengiriman,mohon penyelesaian nya bagaimana?aku tunggu,terima kasih",5,tolong ya kakkenapa lazada seller mengirim paket nama sayapadahal ga cekout barang punini terjadikalo suruh bayar maukarena pesan apapunjika pesan punharusnya notifikasi pengirimanmohon penyelesaian nya bagaimanaaku tungguterima kasih,0.0,netral
"Lazada sekarang makin gila ongkir keluar pulau Jawa. dulu selalu pakai Lazada KL belanja, sekarang beralih ke toko Oren karena ongkirnya 2x lebih murah dari Lazada. Kami diluar pulau Jawa tidak perlu banyak promo yang penting ongkirnya terjangkau.",1,lazada gila ongkir pulau jawa pakai lazada kl belanja beralih toko oren ongkirnya 2x murah lazada diluar pulau jawa promo ongkirnya terjangkau,0.0,netral
"Kurang puas.2 kali saya membeli barang yg sama dg gratis ongkir yg sama,di 2 toko yg berbeda.tapi dua2nya enggan mengirim pesanan saya,akhirnya terbatalkan secara otomatis.lbh baik tdk perlu ada gratis ongkir kalau toko tdk menyukainya,hanya buang2 waktu nunggu kalau akhirnya hanya proses saja tanpa dikirim.",2,puas2 kali membeli barang dg gratis ongkir samadi 2 toko berbedatapi dua2nya enggan mengirim pesanan sayaakhirnya terbatalkan otomatislbh tdk gratis ongkir toko tdk menyukainyahanya buang2 nunggu proses dikirim,0.1027,positif
"Sebenernya sudah bagus dan banyak event event reward yg terbilang menguntungkan kalau kita telaten tapi saya sedikit keberatan untuk di ongkir, luar pulau jawa berat di ongkir hanya bandar lampung yg agak dikit ongkirnya, sedangkan kota kota yg lain yg Ada dilampung kalau belanja luar pulau ongkirnya mahal banget beda dengan dulu,,",4,sebenernya bagus event event reward terbilang menguntungkan telaten keberatan ongkir pulau jawa berat ongkir bandar lampung dikit ongkirnya kota kota dilampung belanja pulau ongkirnya mahal banget beda,0.5719,positif
"Payah!, aku sedang mencari barang yang ku cari tapi tidak ketemu, yaitu Uno all spesial card / Uno spesial editon. Yang ketemu hanya Uno Flip, Uno flip aku sudah punya, jadi tidak perlu lagi karena sudah mempunyainya. Mohon baca ulasan ini!.",1,payah mencari barang ku cari ketemu uno all spesial card uno spesial editon ketemu uno flip uno flip mempunyainya mohon baca ulasan,0.0,netral
"Seneng si sama program pengiriman prioritas lazada yang 48 jam itu, tapi masalah nya masih banyak produk yang ga pake program itu dan pengiriman nya sampai seminggu lebih. Range garansi diterima nya tolong di perkecil lagi, kalau bisa kaya toko sebelah yang cuma beda 1 hari. Misal pesan tanggal 5, estimasi diterima tanggal 8-9 gitu, jangan 8-15. Minimal perkecil jadi 3 hari Range nya jadi estimasi diterima tanggal 8-11",5,seneng si program pengiriman prioritas lazada 48 jam nya produk ga pake program pengiriman nya seminggu range garansi diterima nya tolong perkecil kaya toko sebelah beda 1 pesan tanggal 5 estimasi diterima tanggal 89 gitu 815 minimal perkecil 3 range nya estimasi diterima tanggal 811,0.0,netral
"Lazada kenapa sih?? Diskonnya okelah tapi pengiriman barangnya astagfirullah.. nunggu berhari-hari gak datang-datang, barang yang dipesen tiba"" dicancel penjual tanpa notifikasi, pas mau tarik tunai (uang ganti) mesti pake rekening bank padahal transfer nya pake dompet digital.. kalau mau ngasih diskon jangan munafik lah, mendingan gak usah kasih diskon tapi profesional, daripada cuma bikin darting..",1,lazada sih diskonnya okelah pengiriman barangnya astagfirullah nunggu berharihari gak datangdatang barang dipesen dicancel penjual notifikasi pas tarik tunai uang ganti mesti pake rekening bank transfer nya pake dompet digital ngasih diskon munafik mendingan gak kasih diskon profesional bikin darting,0.0,netral
"Ga pernah bagus pengalaman belanja di lazadut, dari mulai pengemasan lama sampe 4 hari belum dikirim juga, ditambah monopoli kurir ekspedisi yang ga bisa pilih, dan ongkir nya mahal. Cs nya slow respon dan balasan nya BOT. Mending shopee tokped sih",1,ga bagus pengalaman belanja lazadut pengemasan sampe 4 dikirim ditambah monopoli kurir ekspedisi ga pilih ongkir nya mahal cs nya slow respon balasan nya bot mending shopee tokped sih,0.0,netral
"main game untuk mendapatkan Lazrewads. di game apk lain semakin tinggi bet atau semakin tinggi level semakin punya kesempatan untuk mendapatkan hadiah. tapi di game lazada semakin tinggi level semakin mustahil untuk mendapatkan lazrewards, main 2hari cuma dapat Rp.2 setiap pembelian intinya juga nggak ada gratis ongkir. kena biaya ini itu.",3,main game lazrewads game apk bet level kesempatan hadiah game lazada level mustahil lazrewards main 2hari rp2 pembelian intinya nggak gratis ongkir kena biaya,0.0516,positif
Bagus sih cepet dapat koin atau rewerdnya bisa motong belanjaan lumayan banget. Tapiiiiiii suka gagal² kalo ambil rewerd dan kalo main game biar dapat koin juga suka loading doang gagal terus udah update terbaru padahal udah unistal udah restart masih gagal ambil rewerdanya padahal awal dwonload selalu lancar tolong dong diperbaiki. Kalo udah membaik tak ubah bintang 5,1,bagus sih cepet koin rewerdnya motong belanjaan lumayan banget tapiiiiiii suka gagal² kalo ambil rewerd kalo main game biar koin suka loading doang gagal udah update terbaru udah unistal udah restart gagal ambil rewerdanya dwonload lancar tolong diperbaiki kalo udah membaik ubah bintang 5,0.0,netral
"saya tidak beri 5 bintang karena voucher cashback tidak dapat digunakan bersamaan dengan voucher platform ataupun voucher dadakan. Tolong untuk voucher cashback, platform dan cashback dapat digunakan bersamaan seperti dulu,bebas biaya penanganan dan biaya layanan, udah gitu kalau pesannya gak COD pasti begitu dibatalkan saldonya pasti hilang",2,5 bintang voucher cashback bersamaan voucher platform voucher dadakan tolong voucher cashback platform cashback bersamaan dulubebas biaya penanganan biaya layanan udah gitu pesannya gak cod dibatalkan saldonya hilang,0.0,netral
"Belanja di lazada sgt memudahkan, byk diskon,kurirnya cepat mengantarkan barang GK kyk tetangga sebelah.. ongkir gede tapi mls nganterin paket kurirnya.. saran saya untuk lazada.. pencarian khusus kota dan daerah masing-masing dipermudah, ini terkadang ada Dan terkadang tidak ada.. padahal ada brgnya didaerah tsb tp disaring tidak ditemukan, tolong perbaiki agar mudah mencari barang disekitar daerah masing-masing, terimakasih",4,belanja lazada sgt memudahkan byk diskonkurirnya cepat mengantarkan barang kyk tetangga sebelah ongkir gede mls nganterin paket kurirnya saran lazada pencarian khusus kota daerah masingmasing dipermudah terkadang terkadang brgnya didaerah tsb tp disaring ditemukan tolong perbaiki mudah mencari barang disekitar daerah masingmasing terimakasih,0.0,netral
"Maaf saya kasih Bintang 1, Yang awalnya bintang 5. SANGAT MENGECEWAKAN,pesanan saya Kurang 2 item,dari pesanan yg 4 item. Yang tidak dikirim itu HARGANYA MAHAL.!!!!! Sedangkan yg dikirim,barang Murahnya! SELLER TIDAK JUJUR,padahal saya sudah lama sekali belanja banyak dilazada,baru kali ini ditipu penjual. Di Chat tidak ada respon sama sekali,padahal ONLINE TERUS.!!!!",1,maaf kasih bintang 1 bintang 5 mengecewakanpesanan 2 itemdari pesanan 4 item dikirim harganya mahal dikirimbarang murahnya seller jujurpadahal belanja dilazadabaru kali ditipu penjual chat respon sekalipadahal online,0.0,netral
"Jangan install ini, app lain aja, Pesanan 1 detik yang lalu tidak dapat di cancel dan dana otomatis tertarik dari app dana, sdh chat cust service tdk ada solusi, tdk seperti app lain spt shopee dan tokopedia yg masih bisa pengajuan pembatalan. Ongkir pun sangat mahal, tdk seperti shopee atau tokped, sy beli shampoo dan sabun ongkir 50rb dr 1 toko yg sama tdk bs cancel. Pengembalian dana barang retur pun sulit. Pernahdapat barang tumpah uang tdk kembali.",1,install app aja pesanan 1 detik cancel dana otomatis tertarik app dana sdh chat cust service tdk solusi tdk app spt shopee tokopedia pengajuan pembatalan ongkir mahal tdk shopee tokped sy beli shampoo sabun ongkir 50rb dr 1 toko tdk bs cancel pengembalian dana barang retur sulit pernahdapat barang tumpah uang tdk,-0.4588,negatif
Kecewa dengan tindakan pihak lasada karna tindakan dari sikap kurir yang memanipulasi pengiriman barang ketempat saya dengan sistem diterima oleh saya padahal tidak sama sekali..pihak kurir beralasan tidak bisa antar pada tanggal 30 April kemarin tapi dan berjanji diantarkan pada pagi ini 01 Mei 2024 tapi sampai siang ini tidak ada kabarnya dan nomor telepon si kurir tidak ada respon ketika dihubungi dan sempat tidak aktif.. kecewa berat,1,kecewa tindakan lasada karna tindakan sikap kurir memanipulasi pengiriman barang ketempat sistem diterima sekalipihak kurir beralasan tanggal 30 april kemarin berjanji diantarkan pagi 01 mei 2024 siang kabarnya nomor telepon si kurir respon dihubungi aktif kecewa berat,0.0,netral
Menurut saya udah bagus banget ini apk belanja banyak ongkir terus banyak diskonnya apalagi sekarang ada permainan yang bikin produk jadi murah banget..tapi tolong masalah barang sering ga sesuai kalo harga barang murah,5,udah bagus banget apk belanja ongkir diskonnya permainan bikin produk murah bangettapi tolong barang ga sesuai kalo harga barang murah,0.0,netral
